,bedroom,bathroom,configuration,area,area_type,age_possession,property_type,sector_encoded,price
444,3,3,3,2045.0,3.0,1.0,0.0,4.372857142857143,3.95
445,3,3,3,1689.0,3.0,1.0,0.0,2.667326732673267,2.45
446,3,3,3,1625.0,3.0,1.0,0.0,2.6783018867924526,2.6
447,3,4,3,2480.0,3.0,1.0,0.0,9.31625,4.2
448,4,4,4,2872.0,3.0,1.0,0.0,3.7062857142857135,4.98
449,3,4,3,1930.0,3.0,1.0,0.0,2.261428571428572,2.15
450,4,4,4,2336.0,3.0,1.0,0.0,9.550147058823528,4.0
451,4,4,4,2309.0,3.0,1.0,0.0,3.481333333333333,3.9
452,3,3,3,2132.0,3.0,1.0,0.0,3.7062857142857135,3.7
453,3,3,3,2002.0,1.0,1.0,0.0,2.6783018867924526,3.15
454,4,4,4,6350.0,3.0,1.0,0.0,30.463636363636365,48.0
455,3,3,3,2550.0,3.0,1.0,0.0,2.667326732673267,3.15
456,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.5
457,4,4,4,2599.0,1.0,1.0,0.0,2.713055555555556,3.6
458,3,4,3,2450.0,3.0,1.0,0.0,2.838395061728395,3.5
459,3,4,3,2870.0,3.0,1.0,0.0,5.9,3.62
460,3,3,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.0
461,3,2,3,1660.0,3.0,1.0,0.0,3.7062857142857135,1.75
462,4,3,4,2191.0,3.0,1.0,0.0,2.6355,2.66
463,3,3,3,1818.0,3.0,1.0,0.0,3.481333333333333,2.92
464,3,3,3,1760.0,3.0,1.0,0.0,2.261428571428572,2.05
465,3,3,3,1829.0,1.0,1.0,0.0,2.713055555555556,2.65
466,2,2,2,1205.0,3.0,1.0,0.0,2.1345454545454543,1.45
467,3,2,3,1120.0,3.0,1.0,0.0,2.1345454545454543,1.1
468,3,3,3,1527.0,3.0,1.0,0.0,2.1345454545454543,1.75
469,3,3,3,1527.0,3.0,1.0,0.0,2.1345454545454543,1.78
470,2,2,2,1516.0,3.0,1.0,0.0,8.432784810126583,2.8
471,3,4,3,1995.0,3.0,1.0,0.0,2.1133333333333333,2.35
472,4,4,4,6400.0,3.0,1.0,0.0,30.463636363636365,45.0
473,4,4,4,2810.0,1.0,1.0,0.0,6.720000000000001,9.0
474,3,3,3,1711.0,3.0,1.0,0.0,4.32938775510204,3.38
475,4,5,4,6050.0,3.0,1.0,0.0,8.432784810126583,20.5
476,4,5,4,4690.0,3.0,1.0,0.0,7.19,16.5
477,3,4,3,2844.0,3.0,1.0,0.0,4.4023076923076925,5.75
478,3,3,3,1950.0,3.0,1.0,0.0,8.949036144578313,4.0
479,3,4,3,2025.0,3.0,1.0,0.0,2.667326732673267,2.4
480,5,5,5,5200.0,3.0,1.0,0.0,9.4375,15.0
481,3,3,3,2000.0,3.0,1.0,0.0,4.152083333333334,2.65
482,3,5,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.57
483,3,3,3,2130.0,3.0,1.0,0.0,9.31625,3.45
484,3,4,3,2480.0,3.0,1.0,0.0,9.31625,4.17
485,3,3,3,1695.0,3.0,1.0,0.0,3.042666666666667,2.9
486,3,3,3,1776.0,3.0,1.0,0.0,9.550147058823528,3.2
487,3,3,3,1494.0,0.0,1.0,0.0,1.7808695652173914,1.58
488,4,4,4,2162.0,3.0,1.0,0.0,2.667326732673267,3.3
489,3,4,3,2100.0,3.0,1.0,0.0,3.7062857142857135,3.62
490,4,3,4,2213.0,3.0,1.0,0.0,2.6355,2.65
491,3,4,3,2450.0,3.0,1.0,0.0,2.838395061728395,3.45
492,3,3,3,1496.0,3.0,1.0,0.0,1.7808695652173914,1.63
493,3,3,3,2579.0,3.0,1.0,0.0,2.667326732673267,3.35
494,3,3,3,1711.0,3.0,1.0,0.0,4.32938775510204,3.35
495,3,3,3,1650.0,3.0,1.0,0.0,1.7971428571428572,2.21
496,3,4,3,2408.0,3.0,1.0,0.0,2.713055555555556,2.7
497,4,6,4,3470.0,3.0,1.0,0.0,3.7062857142857135,4.49
498,2,2,2,1208.0,3.0,1.0,0.0,1.7808695652173914,1.32
499,3,4,3,2293.0,3.0,1.0,0.0,8.295333333333334,3.35
500,3,3,3,1910.0,3.0,1.0,0.0,1.7808695652173914,1.63
501,3,3,3,1930.0,3.0,1.0,0.0,2.261428571428572,1.99
502,4,4,4,2273.0,0.0,1.0,0.0,3.481333333333333,4.2
503,4,5,4,2100.0,3.0,1.0,0.0,8.949036144578313,3.5
504,3,2,3,1230.0,3.0,1.0,0.0,6.4413829787234045,1.7
505,2,2,2,1194.0,0.0,1.0,0.0,1.7808695652173914,1.3
506,4,4,4,3360.0,3.0,1.0,0.0,3.950277777777778,3.99
507,3,3,3,1640.0,1.0,1.0,0.0,2.6355,1.45
508,2,2,2,745.0,3.0,1.0,0.0,2.1345454545454543,0.75
509,3,3,3,1910.0,3.0,1.0,0.0,1.7808695652173914,1.58
510,2,2,2,1508.0,3.0,1.0,0.0,7.19,3.4
511,4,4,4,2168.0,0.0,1.0,0.0,2.667326732673267,3.13
512,3,3,3,1081.0,1.0,1.0,0.0,2.1345454545454543,1.4
513,3,3,3,2275.0,3.0,1.0,0.0,2.2295238095238097,2.24
514,4,5,4,6335.0,3.0,1.0,0.0,8.432784810126583,17.5
515,3,3,3,2200.0,3.0,2.0,0.0,1.7808695652173914,4.6
516,2,2,2,1385.0,1.0,1.0,0.0,6.4413829787234045,1.45
517,3,4,3,1820.0,3.0,1.0,0.0,1.740714285714286,1.68
518,3,4,3,1918.0,3.0,1.0,0.0,2.2295238095238097,1.9
519,3,4,3,1910.0,3.0,1.0,0.0,1.7808695652173914,1.55
520,4,3,4,2727.0,3.0,1.0,0.0,1.5699999999999998,2.65
521,4,5,4,3300.0,3.0,1.0,0.0,4.587948717948718,6.0
522,3,4,3,1869.0,3.0,1.0,0.0,9.550147058823528,5.0
523,3,4,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.5
524,2,2,2,1435.0,3.0,1.0,0.0,4.372857142857143,2.9
525,3,3,3,1720.0,3.0,1.0,0.0,2.2664,2.15
526,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.8
527,3,3,3,1852.0,3.0,1.0,0.0,2.667326732673267,2.85
528,2,2,2,1359.0,3.0,1.0,0.0,2.667326732673267,2.15
529,4,6,4,4900.0,3.0,1.0,0.0,4.679047619047619,9.49
530,3,4,3,2290.0,3.0,1.0,0.0,2.838395061728395,2.88
531,3,3,3,1475.0,3.0,1.0,0.0,2.713055555555556,1.31
532,2,2,2,1414.0,0.0,1.0,0.0,3.154516129032258,2.65
533,3,3,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.17
534,4,5,4,4175.0,3.0,1.0,0.0,12.55,17.0
535,3,4,3,2072.0,3.0,1.0,0.0,4.32938775510204,4.11
536,3,3,3,3525.0,3.0,1.0,0.0,8.432784810126583,13.0
537,3,4,3,2427.0,3.0,1.0,0.0,5.483333333333333,5.95
538,2,2,2,1498.0,3.0,1.0,0.0,2.1133333333333333,1.25
539,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.5
540,4,3,4,2016.0,3.0,1.0,0.0,4.587948717948718,3.3
541,4,4,4,2625.0,3.0,1.0,0.0,8.949036144578313,5.7
542,3,4,3,2149.0,3.0,1.0,0.0,2.667326732673267,3.2
543,3,3,3,1828.0,3.0,1.0,0.0,8.432784810126583,3.4
544,3,3,3,1789.0,3.0,1.0,0.0,6.4413829787234045,2.65
545,3,3,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.2
546,3,3,3,2802.0,3.0,1.0,0.0,5.9,4.75
547,4,4,4,2570.0,1.0,2.0,0.0,5.433,4.24
548,3,3,3,1367.0,1.0,1.0,0.0,2.6783018867924526,2.85
549,2,2,2,1508.0,3.0,1.0,0.0,7.19,3.5
550,3,4,3,2092.0,3.0,1.0,0.0,3.7062857142857135,3.68
551,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.35
552,3,4,3,2096.0,3.0,1.0,0.0,3.481333333333333,3.55
553,3,4,3,2105.0,3.0,1.0,0.0,1.5699999999999998,1.9
554,3,4,3,1852.0,3.0,1.0,0.0,2.973529411764705,3.59
555,3,4,3,2045.0,3.0,1.0,0.0,4.679047619047619,3.75
556,3,3,3,1822.0,3.0,1.0,0.0,3.3463636363636367,1.92
557,4,4,4,2425.0,3.0,1.0,0.0,3.950277777777778,2.2
558,3,4,3,1995.0,3.0,1.0,0.0,2.1133333333333333,2.4
559,2,2,2,1225.0,3.0,1.0,0.0,3.7062857142857135,1.14
560,3,3,3,1690.0,0.0,1.0,0.0,2.838395061728395,2.5
561,3,2,3,1389.0,3.0,1.0,0.0,2.838395061728395,2.0
562,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.6
563,3,4,3,1669.0,3.0,1.0,0.0,4.587948717948718,3.18
564,3,3,3,1360.0,1.0,1.0,0.0,2.6783018867924526,3.1
565,2,2,2,865.0,1.0,1.0,0.0,1.7971428571428572,1.11
566,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.32
567,2,2,2,1208.0,0.0,1.0,0.0,1.7808695652173914,1.32
568,4,5,4,3400.0,3.0,1.0,0.0,4.583333333333333,4.85
569,2,2,2,1508.0,3.0,1.0,0.0,7.19,3.5
570,3,3,3,1650.0,3.0,1.0,0.0,1.7971428571428572,2.3
571,2,2,2,1260.0,3.0,1.0,0.0,1.7971428571428572,1.52
572,4,4,4,2872.0,3.0,1.0,0.0,3.7062857142857135,4.8
573,4,5,4,6350.0,3.0,1.0,0.0,30.463636363636365,42.0
574,3,4,3,1790.0,3.0,1.0,0.0,5.451621621621622,1.85
575,2,2,2,1151.0,1.0,2.0,0.0,6.4413829787234045,1.6
576,3,3,3,2920.0,3.0,1.0,0.0,3.950277777777778,3.8
577,4,4,4,2599.0,1.0,1.0,0.0,2.713055555555556,3.6
578,3,3,3,1950.0,3.0,1.0,0.0,8.949036144578313,3.9
579,3,4,3,2400.0,3.0,1.0,0.0,4.372857142857143,4.49
580,3,3,3,2085.0,3.0,1.0,0.0,2.81625,2.34
581,3,4,3,2149.0,3.0,1.0,0.0,2.667326732673267,3.15
582,3,3,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.48
583,3,3,3,1810.0,3.0,1.0,0.0,3.7062857142857135,2.15
584,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.32
585,2,2,2,1120.0,0.0,2.0,0.0,2.1345454545454543,1.7
586,3,4,3,2003.0,3.0,1.0,0.0,4.32938775510204,3.75
587,4,4,4,2356.0,3.0,1.0,0.0,2.555897435897436,2.7
588,3,3,3,1620.0,3.0,1.0,0.0,5.482307692307692,1.91
589,3,3,3,1776.0,3.0,1.0,0.0,9.550147058823528,3.1
590,2,2,2,1198.0,3.0,1.0,0.0,5.482307692307692,1.54
591,3,3,3,1855.0,0.0,1.0,0.0,2.6783018867924526,2.85
592,4,4,4,2400.0,3.0,1.0,0.0,2.667326732673267,3.15
593,4,4,4,2700.0,0.0,1.0,0.0,8.92,4.25
594,3,3,3,1967.0,3.0,1.0,0.0,4.4023076923076925,3.8
595,3,5,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.4
596,2,2,2,915.0,3.0,1.0,0.0,2.667326732673267,1.53
597,3,4,3,2450.0,3.0,1.0,0.0,2.838395061728395,3.8
598,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.9
599,3,4,3,2870.0,3.0,1.0,0.0,5.9,3.65
600,3,5,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.5
601,3,3,3,1689.0,3.0,1.0,0.0,2.667326732673267,2.35
602,3,4,3,2450.0,3.0,1.0,0.0,2.838395061728395,3.6
603,3,4,3,2381.0,3.0,1.0,0.0,9.683529411764706,3.15
604,3,4,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.11
605,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.87
606,3,3,3,2129.0,1.0,1.0,0.0,2.713055555555556,2.9
607,2,2,2,1484.0,3.0,1.0,0.0,2.973529411764705,2.3
608,4,4,4,1680.0,3.0,1.0,0.0,5.501818181818181,3.1
609,3,3,3,1350.0,1.0,1.0,0.0,5.501818181818181,2.56
610,3,4,3,2450.0,3.0,1.0,0.0,2.838395061728395,3.6
611,3,4,3,2092.0,3.0,1.0,0.0,3.7062857142857135,3.66
612,2,2,2,1205.0,3.0,1.0,0.0,2.1345454545454543,1.4
613,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.32
614,3,3,3,1890.0,3.0,1.0,0.0,2.2295238095238097,2.0
615,4,6,4,3450.0,3.0,1.0,0.0,2.2295238095238097,2.6
616,4,5,4,2560.0,3.0,1.0,0.0,2.713055555555556,2.6
617,4,5,4,2812.0,3.0,1.0,0.0,2.713055555555556,3.5
618,4,5,4,2812.0,3.0,1.0,0.0,2.713055555555556,3.6
619,2,2,2,1640.0,3.0,1.0,0.0,2.713055555555556,2.05
620,3,3,3,1704.0,3.0,1.0,0.0,3.0326829268292683,2.25
621,3,3,3,1960.0,3.0,1.0,0.0,2.81625,2.89
622,2,2,2,1205.0,3.0,1.0,0.0,2.1345454545454543,1.44
623,2,2,2,1382.0,1.0,1.0,0.0,3.0,3.0
624,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.31
625,2,2,2,645.0,3.0,1.0,0.0,2.1345454545454543,0.62
626,3,3,3,1743.0,1.0,2.0,0.0,1.7808695652173914,3.0
627,3,3,3,2275.0,3.0,1.0,0.0,2.2295238095238097,2.22
628,3,4,3,1877.0,3.0,1.0,0.0,9.31625,2.8
629,3,4,3,2480.0,3.0,1.0,0.0,8.333333333333334,4.2
630,2,2,2,1180.0,3.0,1.0,0.0,8.949036144578313,2.2
631,3,3,3,1737.0,3.0,1.0,0.0,2.261428571428572,2.15
632,3,3,3,2000.0,3.0,1.0,0.0,3.45,3.45
633,3,5,3,2595.0,3.0,1.0,0.0,6.363809523809524,6.48
634,3,5,3,2595.0,3.0,1.0,0.0,6.363809523809524,6.5
635,3,4,3,1935.0,3.0,1.0,0.0,4.372857142857143,3.05
636,4,5,4,2410.0,3.0,1.0,0.0,8.949036144578313,4.5
637,4,4,4,2480.0,3.0,1.0,0.0,7.4422727272727265,4.14
638,4,4,4,2317.0,3.0,1.0,0.0,2.35,2.7
639,3,3,3,1500.0,1.0,1.0,0.0,2.667326732673267,2.69
640,3,3,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.4
641,3,3,3,2711.0,3.0,1.0,0.0,4.372857142857143,5.35
642,2,2,2,817.0,1.0,1.0,0.0,2.6783018867924526,2.25
643,3,4,3,2002.0,1.0,1.0,0.0,2.6783018867924526,3.25
644,3,3,3,1360.0,1.0,1.0,0.0,2.6783018867924526,2.95
645,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.34
646,3,3,3,1608.0,3.0,1.0,0.0,3.0326829268292683,2.38
647,3,3,3,2595.0,3.0,1.0,0.0,6.363809523809524,6.6
648,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.7
649,2,2,2,1250.0,3.0,1.0,0.0,3.7062857142857135,1.2
650,3,3,3,1692.0,3.0,1.0,0.0,2.667326732673267,2.65
651,3,3,3,2411.0,3.0,1.0,0.0,4.372857142857143,4.65
652,2,2,2,822.0,3.0,1.0,0.0,2.1345454545454543,0.85
653,4,5,4,5163.0,3.0,1.0,0.0,8.432784810126583,12.9
654,4,8,4,7400.0,3.0,1.0,0.0,30.463636363636365,65.0
655,3,3,3,1910.0,3.0,1.0,0.0,1.7808695652173914,1.57
656,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.73
657,4,5,4,2475.0,3.0,1.0,0.0,2.1133333333333333,2.9
658,3,3,3,2129.0,3.0,1.0,0.0,2.713055555555556,2.95
659,3,4,3,1995.0,3.0,1.0,0.0,2.1133333333333333,2.3
660,3,3,3,1829.0,3.0,1.0,0.0,2.59,2.59
661,3,4,3,1931.0,3.0,1.0,0.0,2.667326732673267,2.45
662,5,7,5,4950.0,3.0,1.0,0.0,2.713055555555556,5.82
663,3,3,3,1865.0,3.0,1.0,0.0,3.950277777777778,2.05
664,4,6,4,4050.0,3.0,1.0,0.0,22.56153846153846,11.5
665,3,2,3,1235.0,1.0,1.0,0.0,6.4413829787234045,1.78
666,2,2,2,1200.0,1.0,1.0,0.0,4.587948717948718,2.55
667,4,4,4,2800.0,3.0,1.0,0.0,2.2295238095238097,3.2
668,3,4,3,1850.0,3.0,1.0,0.0,2.2664,2.55
669,3,4,3,2251.0,3.0,1.0,0.0,4.587948717948718,5.25
670,3,5,3,2300.0,3.0,1.0,0.0,5.451621621621622,2.34
671,3,3,3,1108.0,1.0,1.0,0.0,2.6783018867924526,2.9
672,3,3,3,2802.0,3.0,1.0,0.0,5.9,5.35
673,3,3,3,1350.0,3.0,1.0,0.0,5.501818181818181,2.4
674,2,2,2,1250.0,3.0,1.0,0.0,3.7062857142857135,1.18
675,4,4,4,3150.0,3.0,1.0,0.0,2.838395061728395,3.9
676,3,3,3,2295.0,0.0,1.0,0.0,6.363809523809524,5.27
677,2,2,2,1534.0,3.0,1.0,0.0,1.655,1.55
678,2,2,2,1508.0,3.0,1.0,0.0,7.19,3.5
679,4,4,4,2800.0,3.0,1.0,0.0,4.679047619047619,5.8
680,4,4,4,4337.0,3.0,1.0,0.0,7.19,11.0
681,3,4,3,1900.0,3.0,1.0,0.0,2.2664,2.5
682,3,3,3,1789.0,3.0,1.0,0.0,6.4413829787234045,2.72
683,4,4,4,2505.0,3.0,1.0,0.0,2.81625,2.79
684,2,2,2,1366.0,3.0,1.0,0.0,2.6783018867924526,2.15
685,3,4,3,2061.0,3.0,1.0,0.0,4.587948717948718,3.5
686,3,2,3,1660.0,3.0,1.0,0.0,3.7062857142857135,1.87
687,3,3,3,1810.0,3.0,1.0,0.0,3.7062857142857135,2.18
688,4,4,4,4992.0,3.0,1.0,0.0,8.432784810126583,12.0
689,3,3,3,3300.0,3.0,1.0,0.0,8.949036144578313,6.5
690,4,4,4,2100.0,3.0,1.0,0.0,8.949036144578313,4.2
691,3,3,3,1746.0,3.0,1.0,0.0,1.7971428571428572,2.2
692,3,3,3,1930.0,3.0,1.0,0.0,2.555897435897436,2.3
693,4,4,4,2180.0,3.0,1.0,0.0,2.667326732673267,3.2
694,4,4,4,3360.0,3.0,1.0,0.0,3.950277777777778,4.3
695,3,2,3,1359.0,3.0,1.0,0.0,2.838395061728395,1.9
696,3,4,3,2120.0,3.0,1.0,0.0,2.713055555555556,1.86
697,3,3,3,1750.0,3.0,1.0,0.0,2.2295238095238097,1.85
698,3,4,3,1999.0,3.0,1.0,0.0,1.7971428571428572,2.37
699,3,4,3,1900.0,3.0,1.0,0.0,2.2664,2.65
700,2,2,2,1215.0,3.0,1.0,0.0,2.667326732673267,1.95
701,3,4,3,1790.0,3.0,1.0,0.0,5.451621621621622,1.86
702,3,4,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.0
703,2,2,2,745.0,1.0,1.0,0.0,2.1345454545454543,0.72
704,3,3,3,2130.0,3.0,1.0,0.0,2.713055555555556,2.85
705,3,4,3,1955.0,3.0,1.0,0.0,9.683529411764706,2.8
706,3,3,3,1685.0,3.0,1.0,0.0,3.950277777777778,2.15
707,2,2,2,1261.0,3.0,1.0,0.0,8.432784810126583,2.46
708,3,3,3,2588.0,3.0,1.0,0.0,7.19,6.0
709,3,3,3,1828.0,3.0,1.0,0.0,8.432784810126583,3.47
710,2,3,2,1524.0,3.0,1.0,0.0,4.679047619047619,2.8
711,2,2,2,915.0,3.0,1.0,0.0,2.667326732673267,1.6
712,4,5,4,4050.0,3.0,1.0,0.0,9.4375,12.5
713,3,4,3,2617.0,3.0,1.0,0.0,9.31625,3.9
714,3,3,3,1527.0,3.0,1.0,0.0,2.1345454545454543,1.8
715,4,4,4,2383.0,3.0,1.0,0.0,4.587948717948718,4.5
716,3,3,3,2047.0,3.0,1.0,0.0,4.372857142857143,3.6
717,4,4,4,2162.0,3.0,1.0,0.0,2.667326732673267,3.15
718,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.75
719,3,4,3,2450.0,3.0,1.0,0.0,2.838395061728395,3.5
720,3,4,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.15
721,2,2,2,1215.0,3.0,1.0,0.0,2.667326732673267,2.1
722,6,7,6,6840.0,3.0,1.0,0.0,5.9,8.99
723,3,3,3,2691.0,3.0,1.0,0.0,4.3125,3.9
724,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.63
725,3,4,3,2150.0,3.0,1.0,0.0,9.683529411764706,2.4
726,3,4,3,2550.0,3.0,1.0,0.0,2.667326732673267,3.15
727,4,4,4,3198.0,3.0,1.0,0.0,2.667326732673267,3.85
728,4,5,4,2720.0,3.0,1.0,0.0,2.6783018867924526,4.05
729,3,4,3,1983.0,3.0,1.0,0.0,9.31625,3.19
730,3,3,3,1494.0,3.0,1.0,0.0,1.7808695652173914,1.69
731,3,3,3,1872.0,3.0,1.0,0.0,8.949036144578313,3.45
732,4,4,4,2052.0,3.0,1.0,0.0,8.949036144578313,4.05
733,2,2,2,1484.0,3.0,1.0,0.0,2.973529411764705,2.48
734,2,2,2,1261.0,3.0,1.0,0.0,8.432784810126583,2.41
735,2,2,2,582.0,1.0,1.0,0.0,1.0922222222222222,0.94
736,4,3,4,2213.0,3.0,1.0,0.0,2.6355,2.6
737,3,3,3,2000.0,3.0,1.0,0.0,6.4413829787234045,2.9
738,2,2,2,1470.0,3.0,1.0,0.0,4.372857142857143,2.85
739,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.7
740,3,3,3,1700.0,3.0,1.0,0.0,4.152083333333334,2.1
741,4,4,4,3150.0,3.0,1.0,0.0,2.838395061728395,4.1
742,2,3,2,1100.0,1.0,1.0,0.0,1.740714285714286,1.25
743,3,3,3,1494.0,3.0,1.0,0.0,1.7808695652173914,1.61
744,3,3,3,1494.0,3.0,1.0,0.0,1.7808695652173914,1.66
745,3,4,3,2100.0,3.0,1.0,0.0,5.433,3.8
746,3,3,3,2069.0,3.0,1.0,0.0,9.31625,3.3
747,3,3,3,1900.0,1.0,1.0,0.0,3.9275,2.0
748,2,2,2,531.0,1.0,1.0,0.0,0.62,0.62
749,3,3,3,3888.0,3.0,1.0,0.0,8.432784810126583,9.5
750,4,4,4,4200.0,3.0,1.0,0.0,9.4375,12.4
751,4,4,4,6365.0,3.0,1.0,0.0,8.432784810126583,16.5
752,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.45
753,3,5,3,1997.0,3.0,1.0,0.0,2.37,2.7
754,2,2,2,1300.0,1.0,1.0,0.0,3.950277777777778,1.35
755,4,5,4,3150.0,3.0,1.0,0.0,2.838395061728395,4.0
756,3,4,3,1942.0,3.0,1.0,0.0,2.667326732673267,2.55
757,3,4,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.55
758,3,4,3,2150.0,3.0,1.0,0.0,9.683529411764706,2.7
759,3,4,3,2550.0,0.0,1.0,0.0,2.667326732673267,3.12
760,4,4,4,2226.0,3.0,1.0,0.0,2.1133333333333333,1.9
761,3,3,3,2129.0,1.0,1.0,0.0,2.713055555555556,2.95
762,2,2,2,1479.0,3.0,1.0,0.0,4.4023076923076925,2.85
763,4,3,4,2016.0,3.0,1.0,0.0,4.587948717948718,3.25
764,2,2,2,1665.0,3.0,1.0,0.0,2.6783018867924526,2.63
765,3,4,3,2092.0,3.0,1.0,0.0,3.7062857142857135,3.6
766,2,3,2,1510.0,3.0,1.0,0.0,2.246153846153846,2.05
767,4,4,4,3198.0,3.0,1.0,0.0,2.667326732673267,3.8
768,1,1,1,1361.0,3.0,1.0,0.0,9.550147058823528,2.65
769,2,2,2,647.0,3.0,1.0,0.0,1.5699999999999998,0.72
770,2,2,2,1360.0,3.0,1.0,0.0,3.7062857142857135,1.55
771,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.45
772,3,3,3,3678.0,3.0,1.0,0.0,4.715333333333334,4.3
773,4,4,4,2365.0,3.0,1.0,0.0,3.950277777777778,2.37
774,3,4,3,1790.0,3.0,1.0,0.0,5.451621621621622,1.87
775,3,3,3,1590.0,3.0,1.0,0.0,9.683529411764706,2.3
776,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.65
777,3,3,3,1789.0,3.0,1.0,0.0,6.4413829787234045,2.6
778,3,3,3,1359.0,3.0,1.0,0.0,2.838395061728395,1.86
779,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.6
780,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.34
781,4,3,4,2193.0,3.0,1.0,0.0,5.482307692307692,2.75
782,4,4,4,2364.0,3.0,1.0,0.0,2.261428571428572,2.6
783,3,3,3,2002.0,3.0,1.0,0.0,2.6783018867924526,3.15
784,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.86
785,4,4,4,5514.0,3.0,1.0,0.0,7.19,19.3
786,4,4,4,2352.0,3.0,1.0,0.0,2.37,2.45
787,4,4,4,3800.0,3.0,1.0,0.0,8.949036144578313,8.1
788,3,3,3,2333.0,0.0,1.0,0.0,4.372857142857143,4.75
789,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.32
790,3,3,3,3525.0,3.0,1.0,0.0,8.432784810126583,11.8
791,3,3,3,1560.0,3.0,1.0,0.0,3.7062857142857135,1.4
792,4,4,4,2010.0,3.0,1.0,0.0,3.0326829268292683,3.2
793,3,4,3,2719.0,0.0,1.0,0.0,9.550147058823528,7.5
794,3,3,3,2217.0,3.0,1.0,0.0,4.3125,3.35
795,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.9
796,3,4,3,2061.0,3.0,1.0,0.0,4.587948717948718,3.4
797,3,3,3,2780.0,3.0,1.0,0.0,3.950277777777778,3.64
798,3,3,3,1920.0,3.0,1.0,0.0,2.1133333333333333,2.2
799,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.4
800,3,3,3,1889.0,3.0,1.0,0.0,2.667326732673267,2.55
801,3,3,3,1852.0,3.0,1.0,0.0,2.667326732673267,2.8
802,3,3,3,1711.0,3.0,1.0,0.0,4.32938775510204,3.25
803,3,2,3,1389.0,3.0,1.0,0.0,2.838395061728395,2.0
804,2,2,2,1099.0,3.0,1.0,0.0,2.838395061728395,1.66
805,4,4,4,2245.0,3.0,1.0,0.0,14.284594594594594,4.52
806,2,2,2,850.0,0.0,1.0,0.0,2.973529411764705,0.82
807,4,4,4,3395.0,3.0,1.0,0.0,6.363809523809524,9.0
808,4,6,4,4050.0,3.0,1.0,0.0,22.56153846153846,12.0
809,3,3,3,2567.0,3.0,1.0,0.0,7.19,5.45
810,3,4,3,2660.0,3.0,1.0,0.0,3.7062857142857135,3.49
811,3,3,3,1689.0,3.0,1.0,0.0,2.838395061728395,2.26
812,4,5,4,3390.0,3.0,1.0,0.0,7.78,10.15
813,4,4,4,3931.0,3.0,1.0,0.0,9.550147058823528,15.5
814,4,5,4,2905.0,3.0,1.0,0.0,10.318928571428572,5.2
815,3,4,3,2149.0,3.0,1.0,0.0,2.667326732673267,2.95
816,2,2,2,1508.0,3.0,1.0,0.0,7.19,3.5
817,4,5,4,2727.0,1.0,1.0,0.0,2.261428571428572,3.1
818,3,3,3,1855.0,3.0,1.0,0.0,2.6783018867924526,2.8
819,4,5,4,4690.0,3.0,1.0,0.0,7.19,16.1
820,3,3,3,1929.0,3.0,1.0,0.0,2.555897435897436,2.3
821,4,4,4,2162.0,3.0,1.0,0.0,2.667326732673267,3.21
822,3,5,3,1950.0,3.0,1.0,0.0,2.246153846153846,2.3
