property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,3 BHK Flat in Noida Extension,N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Exotica Dreamville,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-exotica-dreamville-noida-extension-noida-1705-sq-ft-spid-R87109700
,N/A,N/A,"₹1.64 Cr
₹9,618 /sqft",1705,"1,705 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1705,1705 sq.Ft,3 bhk,21 floor,N/A,N/A,N/A,3 balcon,N/A,N/A,"This 3 bhk apartment is available for sale in exotica dreamville, one of the most prominent projects for flats in noida extension, greater noida. The flat is facing the east direction. Constructed on ",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A87977092,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.8 Cr
₹13,688 /sqft",1315,"1,315 sqft",3 BHK,19 floor,East,Ready to move,N/A,2 balcon,N/A,N/A,Purvanchal royal park is one of noida's most sought after destination for apartments and this 3 bhk flat in sector 137 noida is your opportunity to be a part of this community. The flat is east-Facing,N/A,Purvanchal Royal Park,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1315-sq-ft-spid-A87977092
,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.8 Cr
₹13,688 /sqft",1315,"1,315 sqft",3 BHK,19 floor,East,Ready to move,N/A,2 balcon,N/A,N/A,Purvanchal royal park is one of noida's most sought after destination for apartments and this 3 bhk flat in sector 137 noida is your opportunity to be a part of this community. The flat is east-Facing,N/A,Purvanchal Royal Park,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1315-sq-ft-spid-A87977092
AI_LISTING,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.8 Cr
₹13,688 /sqft",1315,"1,315 sqft",3 BHK,19 floor,East,Ready to move,N/A,2 balcon,N/A,N/A,Purvanchal royal park is one of noida's most sought after destination for apartments and this 3 bhk flat in sector 137 noida is your opportunity to be a part of this community. The flat is east-Facing,N/A,Purvanchal Royal Park,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1315-sq-ft-spid-A87977092
,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.8 Cr
₹13,688 /sqft",1315,"1,315 sqft",3 BHK,19 floor,East,Ready to move,N/A,2 balcon,N/A,N/A,Purvanchal royal park is one of noida's most sought after destination for apartments and this 3 bhk flat in sector 137 noida is your opportunity to be a part of this community. The flat is east-Facing,N/A,Purvanchal Royal Park,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1315-sq-ft-spid-A87977092
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Purvanchal Royal Park,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1315-sq-ft-spid-A87977092
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Purvanchal Royal Park,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1315-sq-ft-spid-A87977092
,N/A,N/A,"₹1.8 Cr
₹13,688 /sqft",1315,"1,315 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1315,1315 sq.Ft,3 bhk,19 floor,N/A,N/A,N/A,2 balcon,N/A,N/A,Purvanchal royal park is one of noida's most sought after destination for apartments and this 3 bhk flat in sector 137 noida is your opportunity to be a part of this community. The flat is east-Facing,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D85133428,"3 BHK Flat in Sector 121, Noida",N/A,"₹3.3 Cr
₹18,062 /sqft",1827,"1,827 sqft",3 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"This beautiful 3 bhk flat in sector 121 noida is situated in aba cleo county, one of the popular residential society in noida. The flat is north-East-Facing. Constructed on a super built up area of 18",N/A,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-1827-sq-ft-spid-D85133428
,"3 BHK Flat in Sector 121, Noida",N/A,"₹3.3 Cr
₹18,062 /sqft",1827,"1,827 sqft",3 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"This beautiful 3 bhk flat in sector 121 noida is situated in aba cleo county, one of the popular residential society in noida. The flat is north-East-Facing. Constructed on a super built up area of 18",N/A,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-1827-sq-ft-spid-D85133428
AI_LISTING,"3 BHK Flat in Sector 121, Noida",N/A,"₹3.3 Cr
₹18,062 /sqft",1827,"1,827 sqft",3 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"This beautiful 3 bhk flat in sector 121 noida is situated in aba cleo county, one of the popular residential society in noida. The flat is north-East-Facing. Constructed on a super built up area of 18",N/A,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-1827-sq-ft-spid-D85133428
,"3 BHK Flat in Sector 121, Noida",N/A,"₹3.3 Cr
₹18,062 /sqft",1827,"1,827 sqft",3 BHK,28 floor,North,Ready to move,N/A,3 balcon,N/A,Garden,"This beautiful 3 bhk flat in sector 121 noida is situated in aba cleo county, one of the popular residential society in noida. The flat is north-East-Facing. Constructed on a super built up area of 18",N/A,ABA Cleo County,"Highlights :
North-East Facing
Private Garden
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-1827-sq-ft-spid-D85133428
,"3 BHK Flat in Sector 121, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ABA Cleo County,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-1827-sq-ft-spid-D85133428
,"3 BHK Flat in Sector 121, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ABA Cleo County,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aba-cleo-county-sector-121-noida-1827-sq-ft-spid-D85133428
,N/A,N/A,"₹3.3 Cr
₹18,062 /sqft",1827,"1,827 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1827,1827 sq.Ft,3 bhk,28 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"This beautiful 3 bhk flat in sector 121 noida is situated in aba cleo county, one of the popular residential society in noida. The flat is north-East-Facing. Constructed on a super built up area of 18",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
M88481036,"3 BHK Flat in Sector 152, Noida",N/A,"₹3.02 Cr
₹12,851 /sqft",2350,"2,350 sqft",3 BHK,18th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. The floor plan additionally contains 3 bedroom(s), 4 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2350 sq.Ft. The pr",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-M88481036
,"3 BHK Flat in Sector 152, Noida",N/A,"₹3.02 Cr
₹12,851 /sqft",2350,"2,350 sqft",3 BHK,18th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. The floor plan additionally contains 3 bedroom(s), 4 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2350 sq.Ft. The pr",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-M88481036
AI_LISTING,"3 BHK Flat in Sector 152, Noida",N/A,"₹3.02 Cr
₹12,851 /sqft",2350,"2,350 sqft",3 BHK,18th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. The floor plan additionally contains 3 bedroom(s), 4 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2350 sq.Ft. The pr",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-M88481036
,"3 BHK Flat in Sector 152, Noida",N/A,"₹3.02 Cr
₹12,851 /sqft",2350,"2,350 sqft",3 BHK,18th floor,East,Ready to move,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. The floor plan additionally contains 3 bedroom(s), 4 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2350 sq.Ft. The pr",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-M88481036
,"3 BHK Flat in Sector 152, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-M88481036
,"3 BHK Flat in Sector 152, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-M88481036
,N/A,N/A,"₹3.02 Cr
₹12,851 /sqft",2350,"2,350 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,2350,2350 sq.Ft,N/A,18th floor,East,N/A,N/A,3 balcon,N/A,N/A,"The flat is north-East-Facing. The floor plan additionally contains 3 bedroom(s), 4 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2350 sq.Ft. The pr",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
P88265292,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.36 Cr
₹8,023 /sqft",1695,"1,695 sqft",3 BHK,26 floor,North,Ready to move,N/A,2 balcon,N/A,N/A,"The flat is facing the north-East direction. The flat is over 1695 sq.Ft. Super built up area and comes with 3 bedroom(s), 4 bathrooms and 2 balconies. The residential building has 26 floors in total ",N/A,Paras Tierea,"Highlights :
North-East Facing
Overlooking Park
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1695-sq-ft-spid-P88265292
,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.36 Cr
₹8,023 /sqft",1695,"1,695 sqft",3 BHK,26 floor,North,Ready to move,N/A,2 balcon,N/A,N/A,"The flat is facing the north-East direction. The flat is over 1695 sq.Ft. Super built up area and comes with 3 bedroom(s), 4 bathrooms and 2 balconies. The residential building has 26 floors in total ",N/A,Paras Tierea,"Highlights :
North-East Facing
Overlooking Park
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1695-sq-ft-spid-P88265292
AI_LISTING,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.36 Cr
₹8,023 /sqft",1695,"1,695 sqft",3 BHK,26 floor,North,Ready to move,N/A,2 balcon,N/A,N/A,"The flat is facing the north-East direction. The flat is over 1695 sq.Ft. Super built up area and comes with 3 bedroom(s), 4 bathrooms and 2 balconies. The residential building has 26 floors in total ",N/A,Paras Tierea,"Highlights :
North-East Facing
Overlooking Park
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1695-sq-ft-spid-P88265292
,"3 BHK Flat in Sector 137, Noida",N/A,"₹1.36 Cr
₹8,023 /sqft",1695,"1,695 sqft",3 BHK,26 floor,North,Ready to move,N/A,2 balcon,N/A,N/A,"The flat is facing the north-East direction. The flat is over 1695 sq.Ft. Super built up area and comes with 3 bedroom(s), 4 bathrooms and 2 balconies. The residential building has 26 floors in total ",N/A,Paras Tierea,"Highlights :
North-East Facing
Overlooking Park
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1695-sq-ft-spid-P88265292
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Paras Tierea,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1695-sq-ft-spid-P88265292
,"3 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Paras Tierea,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1695-sq-ft-spid-P88265292
,N/A,N/A,"₹1.36 Cr
₹8,023 /sqft",1695,"1,695 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1695,1695 sq.Ft,N/A,26 floor,East,Ready to move,N/A,2 balcon,N/A,N/A,"The flat is facing the north-East direction. The flat is over 1695 sq.Ft. Super built up area and comes with 3 bedroom(s), 4 bathrooms and 2 balconies. The residential building has 26 floors in total ",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,"3, 4 BHK Apartment in Sector 79, Noida",N/A,"3 BHK Apartment
₹1.4 - 1.86 Cr",2695,"2,695 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Sikka Kimaantra Greens, one of the known housing societes in Noida, brings classic yet modern 3,4 BHK apartments in Sector 79. Apartments in this complex are available in price range of Rs. 1.4 - 2.96","Ready To Move · Since Apr, 2024
1/6
Sikka Kimaantra Greens
NEW BOOKING
3, 4 BHK Apartment in Sector 79, Noida
3 BHK Apartment
₹1.4 - 1.86 Cr
4 BHK Apartment
₹2.74 - 2.96 Cr
Nearby :
Noida Sector 101 Metro Station
Dadri Main Road
+3

Sikka Kimaantra Greens, one of the known housing societes in Noida, brings classic yet modern 3,4 BHK apartments in Sector 79. Apartments in this complex are available in price range of Rs. 1.4 - 2.96 Cr. Sikka Kimaantra Greens 's RERA registration number is UPRERAPRJ5697. Here units have different sizes, mostly in range of 1,270 - 2,695 sqft SUPER area",N/A,"Nearby :
Noida Sector 101 Metro Station
Dadri Main Road
+3",https://www.99acres.com/sikka-kimaantra-greens-sector-79-noida-npxid-r145149
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Noida Sector 101 Metro Station
Dadri Main Road
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,2695,"2,695 sqft",4 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Sikka Kimaantra Greens, one of the known housing societes in Noida, brings classic yet modern 3,4 BHK apartments in Sector 79. Apartments in this complex are available in price range of Rs. 1.4 - 2.96",N/A,N/A,N/A,N/A
H88500778,"3 BHK Flat in Sector 150, Noida",N/A,"₹4 Cr
₹16,260 /sqft",2460,"2,460 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"This is a north-East-Facing property. Constructed on a super built up area of 2460 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. This flat lies on the 15th level of a",N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-2460-sq-ft-spid-H88500778
,"3 BHK Flat in Sector 150, Noida",N/A,"₹4 Cr
₹16,260 /sqft",2460,"2,460 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"This is a north-East-Facing property. Constructed on a super built up area of 2460 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. This flat lies on the 15th level of a",N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-2460-sq-ft-spid-H88500778
AI_LISTING,"3 BHK Flat in Sector 150, Noida",N/A,"₹4 Cr
₹16,260 /sqft",2460,"2,460 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"This is a north-East-Facing property. Constructed on a super built up area of 2460 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. This flat lies on the 15th level of a",N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-2460-sq-ft-spid-H88500778
,"3 BHK Flat in Sector 150, Noida",N/A,"₹4 Cr
₹16,260 /sqft",2460,"2,460 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"This is a north-East-Facing property. Constructed on a super built up area of 2460 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. This flat lies on the 15th level of a",N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-2460-sq-ft-spid-H88500778
,"3 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-2460-sq-ft-spid-H88500778
,"3 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-2460-sq-ft-spid-H88500778
,N/A,N/A,"₹4 Cr
₹16,260 /sqft",2460,"2,460 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,2460,2460 sq.Ft,N/A,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"This is a north-East-Facing property. Constructed on a super built up area of 2460 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. This flat lies on the 15th level of a",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
B88481238,"3 BHK Flat in Sector 152, Noida",N/A,"₹2.82 Cr
₹12,000 /sqft",2350,"2,350 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,"Swimming Pool, Gym","This property faces the north-East direction. The flat occupies a super built up area of 2350 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and more than 3 balconies. This flat lies on the 15th leve",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-B88481238
,"3 BHK Flat in Sector 152, Noida",N/A,"₹2.82 Cr
₹12,000 /sqft",2350,"2,350 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,"Swimming Pool, Gym","This property faces the north-East direction. The flat occupies a super built up area of 2350 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and more than 3 balconies. This flat lies on the 15th leve",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-B88481238
AI_LISTING,"3 BHK Flat in Sector 152, Noida",N/A,"₹2.82 Cr
₹12,000 /sqft",2350,"2,350 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,"Swimming Pool, Gym","This property faces the north-East direction. The flat occupies a super built up area of 2350 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and more than 3 balconies. This flat lies on the 15th leve",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-B88481238
,"3 BHK Flat in Sector 152, Noida",N/A,"₹2.82 Cr
₹12,000 /sqft",2350,"2,350 sqft",3 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,"Swimming Pool, Gym","This property faces the north-East direction. The flat occupies a super built up area of 2350 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and more than 3 balconies. This flat lies on the 15th leve",N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-B88481238
,"3 BHK Flat in Sector 152, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-B88481238
,"3 BHK Flat in Sector 152, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ATS Picturesque Reprieves,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-picturesque-reprieves-sector-152-noida-2350-sq-ft-spid-B88481238
,N/A,N/A,"₹2.82 Cr
₹12,000 /sqft",2350,"2,350 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,2350,2350 sq.Ft,N/A,N/A,East,Ready to move,N/A,3 balcon,N/A,"Swimming Pool, Gym","This property faces the north-East direction. The flat occupies a super built up area of 2350 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and more than 3 balconies. This flat lies on the 15th leve",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
M88492246,"Residential land / Plot in Sector 133, Noida",N/A,"₹3.14 Cr
₹22,803 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-153-sq-yard-spid-M88492246
,"Residential land / Plot in Sector 133, Noida",N/A,"₹3.14 Cr
₹22,803 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-153-sq-yard-spid-M88492246
AI_LISTING,"Residential land / Plot in Sector 133, Noida",N/A,"₹3.14 Cr
₹22,803 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-153-sq-yard-spid-M88492246
,"Residential land / Plot in Sector 133, Noida",N/A,"₹3.14 Cr
₹22,803 /sqft",1377,"1,377 sqft",N/A,N/A,North,Ready to move,N/A,N/A,N/A,"Power Backup, Club House","Kensington park plots is a residential plotted gated community at jaypee greens wish town, noida. These independent residential plots at noida are available in sizes ranging from 153 sq yards to 538 s",N/A,Jaypee Greens Kensington Park Plot Phase 1,"Highlights :
North-East Facing
step by step school within 500m
+2",https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-153-sq-yard-spid-M88492246
,"Residential land / Plot in Sector 133, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 1,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-153-sq-yard-spid-M88492246
,"Residential land / Plot in Sector 133, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 1,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-jaypee-greens-kensington-park-plot-phase-1-sector-133-noida-153-sq-yard-spid-M88492246
,"Jaypee Greens Kensington Park Plot Phase 1
3.6",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Jaypee Greens Kensington Park Plot Phase 1,N/A,N/A
,N/A,N/A,"₹3.14 Cr
₹22,803 /sqft",1377,"1,377 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
